"","salary","age","elevel","car","zipcode","credit","brand","Age_Level","Age_Brackets"
"2849",25762.70642,75,"4","3","7",250422.9268,"Acer",3,"60+"
"2850",99244.19912,69,"4","19","6",310066.2564,"Sony",3,"60+"
"2851",150000,28,"0","11","7",31333.65278,"Sony",1,"<40"
"2852",26400.39437,59,"0","2","5",366536.9279,"Sony",2,"40-60"
"2853",46971.0096,42,"0","19","2",46719.62197,"Sony",2,"40-60"
"2854",142202.4762,29,"4","1","2",208980.6996,"Sony",1,"<40"
"2855",89160.64635,28,"3","8","3",307782.4957,"Acer",1,"<40"
"2856",141999.8661,54,"2","11","0",38824.7305,"Sony",2,"40-60"
"2857",39683.05478,38,"3","13","7",335444.9478,"Sony",1,"<40"
"2858",58510.43161,80,"0","4","6",178746.0572,"Acer",3,"60+"
"2859",93461.61835,24,"3","1","3",348657.2321,"Acer",1,"<40"
"2860",143182.5066,71,"1","5","8",277062.0627,"Sony",3,"60+"
"2861",84352.30741,61,"1","12","7",73885.24368,"Sony",3,"60+"
"2862",136123.4828,77,"0","17","1",33656.5312,"Sony",3,"60+"
"2863",55849.38595,62,"4","1","2",191469.9228,"Acer",3,"60+"
"2864",140380.054,57,"4","8","0",217148.2698,"Sony",2,"40-60"
"2865",43923.66249,65,"4","16","8",451212.4843,"Acer",3,"60+"
"2866",148737.3295,58,"0","1","0",433635.9664,"Sony",2,"40-60"
"2867",81718.43957,73,"1","18","0",67345.91305,"Sony",3,"60+"
"2868",62530.08169,33,"1","19","3",120075.6732,"Acer",1,"<40"
"2869",30406.52511,56,"2","19","1",196624.6704,"Sony",2,"40-60"
"2870",103307.4971,78,"3","2","4",241591.6523,"Sony",3,"60+"
"2871",58138.79884,63,"1","13","7",456378.6291,"Acer",3,"60+"
"2872",74186.48422,37,"1","19","6",18137.53567,"Acer",1,"<40"
"2873",108705.4751,39,"4","8","0",169932.4877,"Acer",1,"<40"
"2874",122006.2668,63,"3","4","5",105784.0084,"Sony",3,"60+"
"2875",137047.7626,24,"1","3","8",377540.0703,"Sony",1,"<40"
"2876",66511.69777,33,"1","3","3",378846.9654,"Acer",1,"<40"
"2877",29460.68623,51,"3","10","5",0,"Sony",2,"40-60"
"2878",108877.0311,54,"4","4","2",296126.2087,"Acer",2,"40-60"
"2879",33822.72642,73,"3","6","4",249095.5005,"Acer",3,"60+"
"2880",52695.69161,57,"0","10","5",381626.3164,"Sony",2,"40-60"
"2881",135383.0026,60,"2","10","3",5e+05,"Sony",3,"60+"
"2882",60996.74339,46,"2","1","4",93010.01976,"Sony",2,"40-60"
"2883",29986.20886,31,"3","4","2",93685.25467,"Sony",1,"<40"
"2884",131236.2998,77,"0","6","4",176690.8186,"Sony",3,"60+"
"2885",61176.01166,65,"1","15","4",369206.855,"Acer",3,"60+"
"2886",93606.97558,60,"3","13","6",289045.3981,"Sony",3,"60+"
"2887",133101.2367,23,"4","14","2",87879.99662,"Sony",1,"<40"
"2888",65179.35443,24,"0","1","7",482568.6931,"Acer",1,"<40"
"2889",94851.51508,24,"0","12","5",231200.8987,"Acer",1,"<40"
"2890",74937.43956,38,"3","2","7",176597.9882,"Sony",1,"<40"
"2891",63497.74918,20,"3","19","2",211957.2828,"Acer",1,"<40"
"2892",52574.00354,40,"4","5","8",255908.5716,"Acer",2,"40-60"
"2893",129629.2437,25,"2","3","8",476153.668,"Sony",1,"<40"
"2894",59945.23719,43,"3","6","4",176031.9336,"Sony",2,"40-60"
"2895",81035.19745,56,"3","9","3",346610.5745,"Acer",2,"40-60"
"2896",146476.482,75,"4","9","8",347727.0406,"Sony",3,"60+"
"2897",38902.98332,25,"4","13","6",368002.4733,"Sony",1,"<40"
"2898",81517.91744,60,"0","11","4",227915.8869,"Sony",3,"60+"
"2899",135028.0686,70,"0","8","2",392683.6201,"Sony",3,"60+"
"2900",131284.7527,67,"2","14","0",21240.30688,"Sony",3,"60+"
"2901",32747.5654,67,"1","10","5",168529.1665,"Acer",3,"60+"
"2902",134753.5273,60,"1","2","4",196131.0584,"Sony",3,"60+"
"2903",143284.0101,79,"4","8","1",456797.4595,"Sony",3,"60+"
"2904",78036.91946,23,"0","9","4",95474.93133,"Acer",1,"<40"
"2905",131557.0493,20,"1","11","8",214805.0483,"Sony",1,"<40"
"2906",80430.52771,68,"4","12","3",218028.2885,"Sony",3,"60+"
"2907",79008.83609,62,"2","9","6",19506.48567,"Sony",3,"60+"
"2908",102303.3996,54,"0","13","8",104243.1583,"Acer",2,"40-60"
"2909",50751.60196,28,"3","5","8",108827.4437,"Sony",1,"<40"
"2910",148225.8559,65,"2","16","5",69181.94887,"Sony",3,"60+"
"2911",62677.45327,69,"0","18","4",25752.88716,"Acer",3,"60+"
"2912",118499.4653,60,"3","11","5",421456.319,"Sony",3,"60+"
"2913",143820.9877,33,"3","20","7",253303.7296,"Sony",1,"<40"
"2914",87159.6554,39,"2","9","6",479179.4757,"Acer",1,"<40"
"2915",105650.4349,70,"3","2","3",50358.34709,"Sony",3,"60+"
"2916",90366.84829,34,"0","15","2",155848.4881,"Acer",1,"<40"
"2917",104237.1109,29,"1","6","3",285458.1503,"Acer",1,"<40"
"2918",121358.046,80,"4","2","2",320311.0094,"Sony",3,"60+"
"2919",111257.1181,48,"4","5","0",283955.2741,"Acer",2,"40-60"
"2920",68721.42063,34,"3","12","0",493106.4083,"Acer",1,"<40"
"2921",54003.06145,42,"1","13","3",418167.695,"Sony",2,"40-60"
"2922",30442.52866,65,"0","13","5",174273.5776,"Acer",3,"60+"
"2923",61508.75321,42,"3","17","0",409506.1785,"Sony",2,"40-60"
"2924",52122.34124,79,"3","5","3",77496.16464,"Acer",3,"60+"
"2925",126212.6028,80,"2","19","0",168080.561,"Sony",3,"60+"
"2926",20000,24,"2","5","5",155258.1632,"Sony",1,"<40"
"2927",134586.6273,36,"0","13","4",274435.2684,"Sony",1,"<40"
"2928",132968.7466,73,"1","4","4",412174.2548,"Sony",3,"60+"
"2929",80675.07645,23,"3","8","5",394119.0794,"Acer",1,"<40"
"2930",110934.4081,76,"1","2","1",32436.40186,"Sony",3,"60+"
"2931",80480.27581,73,"4","13","7",189109.6735,"Sony",3,"60+"
"2932",30449.23807,41,"2","14","8",435936.443,"Sony",2,"40-60"
"2933",143235.9707,20,"2","17","2",178899.6023,"Sony",1,"<40"
"2934",95700.49555,74,"3","12","0",413758.8983,"Sony",3,"60+"
"2935",150000,79,"2","12","5",256099.6231,"Sony",3,"60+"
"2936",143579.1924,71,"3","16","2",392487.6122,"Sony",3,"60+"
"2937",108151.3339,41,"3","13","7",273158.624,"Acer",2,"40-60"
"2938",33019.72874,26,"1","9","0",430359.3868,"Sony",1,"<40"
"2939",99229.42127,80,"3","1","3",90239.802,"Sony",3,"60+"
"2940",41974.68615,55,"4","11","5",468189.7629,"Sony",2,"40-60"
"2941",108188.9401,67,"4","15","6",55069.5928,"Sony",3,"60+"
"2942",88009.64449,76,"4","11","0",290174.9086,"Sony",3,"60+"
"2943",23943.19585,20,"3","2","8",202129.3421,"Sony",1,"<40"
"2944",121257.4098,63,"3","2","0",115073.1161,"Sony",3,"60+"
"2945",64871.20103,28,"2","16","4",58345.10026,"Acer",1,"<40"
"2946",25203.10564,73,"0","12","4",299046.2555,"Acer",3,"60+"
"2947",49928.16231,62,"1","14","8",388164.3402,"Acer",3,"60+"
"2948",149052.9543,71,"0","6","4",253951.3173,"Sony",3,"60+"
"2949",119949.6553,47,"1","19","2",98267.0895,"Acer",2,"40-60"
"2950",42753.33957,69,"3","5","4",363287.2831,"Acer",3,"60+"
"2951",88132.87619,71,"2","14","0",120256.1081,"Sony",3,"60+"
"2952",47381.20309,20,"2","8","6",149849.2591,"Sony",1,"<40"
"2953",109984.6542,51,"4","12","2",12682.53747,"Acer",2,"40-60"
"2954",53517.02624,28,"1","19","2",359745.2332,"Acer",1,"<40"
"2955",28520.78126,74,"0","7","8",231371.6847,"Sony",3,"60+"
"2956",35279.02249,43,"3","8","6",322141.6845,"Sony",2,"40-60"
"2957",49093.80489,68,"4","4","7",417868.8966,"Acer",3,"60+"
"2958",78508.80393,56,"0","20","0",418487.1874,"Acer",2,"40-60"
"2959",59391.13396,31,"0","6","1",36563.48783,"Acer",1,"<40"
"2960",66400.9681,25,"0","10","1",205292.7967,"Acer",1,"<40"
"2961",85316.57672,50,"4","20","0",338412.3292,"Acer",2,"40-60"
"2962",29411.87734,20,"4","9","2",128112.5778,"Sony",1,"<40"
"2963",137440.6403,50,"0","5","1",235951.8349,"Sony",2,"40-60"
"2964",96215.9336,78,"4","20","1",170070.1054,"Sony",3,"60+"
"2965",149381.6224,56,"2","19","4",499919.0233,"Sony",2,"40-60"
"2966",41311.34221,70,"2","16","2",359642.598,"Acer",3,"60+"
"2967",117490.8099,39,"1","10","4",249368.7339,"Sony",1,"<40"
"2968",52286.602,64,"3","18","4",222802.9364,"Acer",3,"60+"
"2969",46009.36558,57,"2","1","6",177097.5622,"Sony",2,"40-60"
"2970",97098.05164,76,"0","19","6",80836.81511,"Sony",3,"60+"
"2971",46896.44036,20,"1","14","8",73598.01015,"Sony",1,"<40"
"2972",107168.1808,64,"0","8","4",481758.9899,"Sony",3,"60+"
"2973",40918.35274,75,"4","11","7",206092.456,"Acer",3,"60+"
"2974",144760.8182,24,"0","12","7",222541.8354,"Sony",1,"<40"
"2975",73989.01714,78,"2","15","5",367196.1413,"Sony",3,"60+"
"2976",92450.82115,80,"2","7","5",461330.5723,"Sony",3,"60+"
"2977",96015.59717,56,"4","9","2",292684.3353,"Acer",2,"40-60"
"2978",32417.33493,75,"0","13","3",428593.4997,"Acer",3,"60+"
"2979",20000,49,"2","4","1",345088.5304,"Sony",2,"40-60"
"2980",28130.96853,65,"4","11","1",23367.07509,"Acer",3,"60+"
"2981",137680.8364,64,"4","19","3",289043.029,"Sony",3,"60+"
"2982",64534.64297,50,"1","9","2",345042.4407,"Sony",2,"40-60"
"2983",132373.1711,67,"3","9","3",274985.7772,"Sony",3,"60+"
"2984",77000.78135,26,"2","11","4",111019.4481,"Acer",1,"<40"
"2985",49608.71792,41,"3","10","7",280722.6449,"Sony",2,"40-60"
"2986",97568.19151,25,"0","11","6",13616.26523,"Acer",1,"<40"
"2987",102546.2424,70,"0","17","0",291644.8613,"Sony",3,"60+"
"2988",39893.49815,67,"4","20","8",362257.2117,"Acer",3,"60+"
"2989",78327.33814,70,"4","4","5",194684.7227,"Acer",3,"60+"
"2990",97848.652,80,"4","7","7",164679.9272,"Sony",3,"60+"
"2991",136139.333,49,"2","18","4",373551.2316,"Sony",2,"40-60"
"2992",37593.58302,68,"4","9","0",412642.929,"Acer",3,"60+"
"2993",115246.2697,50,"4","16","7",150135.6414,"Acer",2,"40-60"
"2994",78288.84878,39,"3","18","5",20098.92313,"Acer",1,"<40"
"2995",83900.13679,49,"2","13","2",153360.4746,"Acer",2,"40-60"
"2996",140983.6454,26,"2","13","8",27217.71548,"Sony",1,"<40"
"2997",118120.0349,27,"2","9","5",197189.9791,"Sony",1,"<40"
"2998",33959.93983,48,"3","2","0",448495.3435,"Sony",2,"40-60"
"2999",79534.0339,34,"4","13","5",162546.2649,"Acer",1,"<40"
"3000",63448.115,70,"3","18","0",143206.7271,"Acer",3,"60+"
"3001",130478.6889,59,"0","18","5",285756.8674,"Sony",2,"40-60"
"3002",59735.39764,21,"0","11","3",350647.3669,"Acer",1,"<40"
"3003",50243.86363,62,"0","5","7",199058.3782,"Acer",3,"60+"
"3004",109986.4825,80,"2","18","3",350245.9272,"Sony",3,"60+"
"3005",60430.07719,55,"3","16","6",346987.6715,"Sony",2,"40-60"
"3006",126163.06,20,"0","4","2",495943.2426,"Sony",1,"<40"
"3007",93655.13705,75,"4","4","6",74170.88405,"Sony",3,"60+"
"3008",47226.2828,50,"1","16","2",425477.2329,"Sony",2,"40-60"
"3009",133292.0556,80,"0","2","2",473579.7185,"Sony",3,"60+"
"3010",92851.84661,61,"2","5","6",242508.8379,"Acer",3,"60+"
"3011",87993.8416,59,"4","19","8",265191.1441,"Sony",2,"40-60"
"3012",38977.24422,38,"3","16","4",305882.2393,"Sony",1,"<40"
"3013",28013.41938,38,"2","12","3",300661.1321,"Sony",1,"<40"
"3014",21590.69427,27,"2","17","6",241856.9137,"Sony",1,"<40"
"3015",113277.2473,31,"4","4","8",93067.59816,"Sony",1,"<40"
"3016",47023.59846,71,"2","1","4",87394.55115,"Acer",3,"60+"
"3017",37956.59529,20,"4","4","6",110987.9612,"Sony",1,"<40"
"3018",29749.96836,75,"4","10","7",92781.72906,"Acer",3,"60+"
"3019",133270.9719,71,"3","13","4",67747.62938,"Sony",3,"60+"
"3020",129729.9522,48,"1","15","5",203525.247,"Sony",2,"40-60"
"3021",38710.7261,43,"1","16","1",229660.8104,"Sony",2,"40-60"
"3022",127918.8504,56,"1","9","0",328005.1322,"Acer",2,"40-60"
"3023",114751.2165,38,"2","18","1",438398.6406,"Sony",1,"<40"
"3024",131347.7386,54,"4","7","5",478492.4788,"Sony",2,"40-60"
"3025",130607.1733,34,"0","14","7",82316.02333,"Sony",1,"<40"
"3026",127107.6431,46,"4","19","6",44654.93822,"Sony",2,"40-60"
"3027",125834.6714,77,"3","12","3",151304.3227,"Sony",3,"60+"
"3028",121215.2915,36,"2","16","2",489113.5852,"Sony",1,"<40"
"3029",82990.81344,54,"0","5","5",216229.3851,"Acer",2,"40-60"
"3030",42722.88268,29,"1","7","3",113396.5117,"Sony",1,"<40"
"3031",38897.09318,74,"4","17","5",272402.8345,"Acer",3,"60+"
"3032",124095.9612,52,"4","4","6",327869.529,"Sony",2,"40-60"
"3033",32758.071,59,"4","15","2",5e+05,"Sony",2,"40-60"
"3034",104120.5652,62,"4","18","4",196443.4236,"Sony",3,"60+"
"3035",39191.23949,78,"0","1","6",384901.0662,"Acer",3,"60+"
"3036",34806.27895,28,"3","11","5",84200.95517,"Sony",1,"<40"
"3037",34094.68763,26,"2","18","4",213845.7747,"Sony",1,"<40"
"3038",95496.18309,41,"2","1","4",70538.70772,"Acer",2,"40-60"
"3039",76880.02549,51,"2","13","3",83267.95541,"Acer",2,"40-60"
"3040",70302.53879,59,"4","11","0",208073.5433,"Sony",2,"40-60"
"3041",65596.46133,58,"0","18","5",68041.20849,"Acer",2,"40-60"
"3042",24037.32289,25,"3","9","3",212407.1919,"Sony",1,"<40"
"3043",120052.804,62,"1","2","7",291765.6928,"Sony",3,"60+"
"3044",140161.9768,65,"4","20","7",494620.8922,"Sony",3,"60+"
"3045",102330.4271,43,"1","4","8",34993.12028,"Acer",2,"40-60"
"3046",122704.0197,32,"1","17","6",367627.5043,"Sony",1,"<40"
"3047",65751.25861,20,"0","1","7",365564.6884,"Acer",1,"<40"
"3048",113985.9618,70,"2","4","3",262198.7479,"Sony",3,"60+"
"3049",39785.21643,53,"0","9","0",233404.798,"Sony",2,"40-60"
"3050",146823.6572,59,"0","16","4",158981.5323,"Sony",2,"40-60"
"3051",90912.44612,37,"4","18","5",484590.486,"Acer",1,"<40"
"3052",78583.02501,41,"4","7","1",169135.8509,"Acer",2,"40-60"
"3053",87416.05793,66,"0","1","1",337740.0335,"Sony",3,"60+"
"3054",149476.4556,36,"0","13","4",499515.538,"Sony",1,"<40"
"3055",40144.59645,26,"1","14","0",183614.3432,"Sony",1,"<40"
"3056",43608.26154,38,"0","5","2",438733.1361,"Sony",1,"<40"
"3057",77565.88589,77,"4","3","4",13088.46659,"Acer",3,"60+"
"3058",43647.94885,59,"3","8","8",444339.4802,"Sony",2,"40-60"
"3059",84567.33496,26,"3","8","1",67581.7721,"Acer",1,"<40"
"3060",22258.86868,53,"2","13","0",351515.3414,"Sony",2,"40-60"
"3061",40521.23901,35,"0","6","1",14171.95761,"Sony",1,"<40"
"3062",42266.26315,20,"1","5","6",139491.4026,"Sony",1,"<40"
"3063",70145.31616,51,"0","9","3",46410.60042,"Sony",2,"40-60"
"3064",85662.41886,43,"1","7","3",79949.1954,"Acer",2,"40-60"
"3065",61418.14903,44,"4","10","7",34948.98514,"Sony",2,"40-60"
"3066",51935.66638,26,"0","7","0",70515.33603,"Acer",1,"<40"
"3067",72836.02262,37,"0","11","6",204339.1107,"Acer",1,"<40"
"3068",58909.51917,48,"2","4","0",287192.4157,"Sony",2,"40-60"
"3069",49002.73711,23,"2","15","5",458495.2876,"Sony",1,"<40"
"3070",57149.50559,40,"2","9","3",285263.5334,"Acer",2,"40-60"
"3071",44338.14712,70,"4","8","1",168029.8452,"Acer",3,"60+"
"3072",129085.0584,25,"0","20","7",158899.1597,"Sony",1,"<40"
"3073",58209.01127,58,"0","20","3",207453.8455,"Sony",2,"40-60"
"3074",76220.36685,49,"3","5","6",99245.85564,"Acer",2,"40-60"
"3075",118019.9111,66,"2","5","7",441148.8441,"Sony",3,"60+"
"3076",138846.0279,64,"3","12","6",251094.3522,"Sony",3,"60+"
"3077",68430.8842,53,"3","11","4",229249.6982,"Sony",2,"40-60"
"3078",99415.51041,28,"4","19","3",174498.2719,"Sony",1,"<40"
"3079",90274.14966,42,"2","3","2",430111.0497,"Acer",2,"40-60"
"3080",75759.94661,22,"2","14","6",41755.60198,"Acer",1,"<40"
"3081",125122.0232,56,"1","2","0",431895.2545,"Sony",2,"40-60"
"3082",31228.1412,61,"2","19","0",180812.0746,"Acer",3,"60+"
"3083",112133.5766,41,"2","9","1",274164.0098,"Sony",2,"40-60"
"3084",20278.23549,20,"3","18","7",445300.7268,"Sony",1,"<40"
"3085",34775.77741,53,"0","1","3",26517.38278,"Sony",2,"40-60"
"3086",140568.4004,63,"3","3","7",427204.1275,"Sony",3,"60+"
"3087",63379.68991,38,"2","20","6",151618.2182,"Acer",1,"<40"
"3088",60548.75042,33,"2","16","1",77408.87304,"Acer",1,"<40"
"3089",81355.02325,53,"4","16","6",0,"Acer",2,"40-60"
"3090",118609.3138,48,"0","18","5",326393.7078,"Acer",2,"40-60"
"3091",102577.1095,34,"0","15","3",399444.6058,"Acer",1,"<40"
"3092",145057.5764,38,"0","18","4",421805.4192,"Sony",1,"<40"
"3093",129808.3291,64,"3","13","4",419375.3654,"Sony",3,"60+"
"3094",142512.3429,80,"2","20","0",389752.0832,"Sony",3,"60+"
"3095",70868.33154,33,"0","12","0",365954.3255,"Acer",1,"<40"
"3096",101542.31,62,"3","18","8",165219.3831,"Sony",3,"60+"
"3097",139105.043,46,"2","6","5",40573.65964,"Sony",2,"40-60"
"3098",136901.61,52,"2","5","3",373310.5058,"Sony",2,"40-60"
"3099",142056.9687,20,"4","1","1",275072.6242,"Sony",1,"<40"
"3100",79641.66869,42,"4","14","2",380729.6209,"Acer",2,"40-60"
"3101",69777.96975,41,"0","4","8",475601.5188,"Acer",2,"40-60"
"3102",112208.1743,34,"2","11","4",189635.711,"Sony",1,"<40"
"3103",111779.2375,28,"0","5","0",29352.58231,"Sony",1,"<40"
"3104",70958.7192,60,"1","11","4",292579.7571,"Acer",3,"60+"
"3105",37643.75901,75,"2","18","7",111093.8928,"Acer",3,"60+"
"3106",20000,21,"0","18","3",421702.6081,"Sony",1,"<40"
"3107",20398.11219,26,"0","16","1",147401.0107,"Sony",1,"<40"
"3108",62804.81329,55,"3","11","0",436716.0454,"Sony",2,"40-60"
"3109",99255.3331,55,"0","10","8",458817.1474,"Acer",2,"40-60"
"3110",108239.3476,64,"0","4","2",6062.417283,"Sony",3,"60+"
"3111",48968.58546,80,"0","6","5",324765.4487,"Acer",3,"60+"
"3112",123576.9301,31,"4","10","5",246309.71,"Sony",1,"<40"
"3113",139430.0387,71,"2","11","8",5e+05,"Sony",3,"60+"
"3114",23626.50827,20,"2","11","2",169288.3191,"Sony",1,"<40"
"3115",45563.72315,48,"2","2","3",331592.7524,"Sony",2,"40-60"
"3116",72216.26656,80,"1","13","7",91539.73879,"Sony",3,"60+"
"3117",42269.0226,28,"4","1","4",5e+05,"Sony",1,"<40"
"3118",113125.186,66,"3","18","1",10253.08213,"Sony",3,"60+"
"3119",33765.22413,50,"0","6","3",100942.1507,"Sony",2,"40-60"
"3120",68553.7993,76,"1","18","1",265478.4027,"Acer",3,"60+"
"3121",24365.51308,52,"0","14","1",380290.8163,"Sony",2,"40-60"
"3122",48827.02004,50,"3","17","2",414982.7683,"Sony",2,"40-60"
"3123",71743.08239,39,"2","8","2",210975.6108,"Sony",1,"<40"
"3124",120203.0981,57,"4","1","5",309230.8912,"Acer",2,"40-60"
"3125",90380.01134,34,"1","9","5",348107.7679,"Acer",1,"<40"
"3126",49493.66202,66,"3","2","7",280597.7185,"Acer",3,"60+"
"3127",118543.9413,41,"1","17","8",403434.4942,"Sony",2,"40-60"
"3128",47212.12434,28,"1","19","7",437912.421,"Sony",1,"<40"
"3129",65640.88598,31,"2","2","7",365329.2573,"Acer",1,"<40"
"3130",104693.3829,42,"3","8","5",213139.5176,"Acer",2,"40-60"
"3131",26422.47482,35,"4","17","6",97815.02313,"Sony",1,"<40"
"3132",121711.9341,30,"2","3","2",239738.2881,"Sony",1,"<40"
"3133",131779.5498,61,"1","4","6",485574.3629,"Sony",3,"60+"
"3134",41681.86846,80,"3","18","0",470570.1628,"Acer",3,"60+"
"3135",100439.0394,50,"3","5","7",224869.2326,"Acer",2,"40-60"
"3136",94344.86442,55,"3","20","4",52908.81543,"Acer",2,"40-60"
"3137",47269.58312,33,"3","11","7",465451.8505,"Acer",1,"<40"
"3138",150000,45,"3","7","5",108362.6493,"Sony",2,"40-60"
"3139",25807.03261,50,"2","6","5",288461.3952,"Sony",2,"40-60"
"3140",34874.65198,62,"1","17","3",315180.4645,"Acer",3,"60+"
"3141",149326.4487,35,"3","6","2",409962.1897,"Sony",1,"<40"
"3142",55190.03408,23,"4","17","5",385819.5581,"Acer",1,"<40"
"3143",20000,76,"1","17","1",153060.5203,"Sony",3,"60+"
"3144",47130.62186,22,"2","6","6",325947.444,"Sony",1,"<40"
"3145",111570.7598,69,"1","8","1",170414.8271,"Sony",3,"60+"
"3146",132637.9651,70,"1","9","0",461749.9263,"Sony",3,"60+"
"3147",29914.23153,65,"0","15","3",253880.3903,"Acer",3,"60+"
"3148",136887.9684,46,"0","17","1",178139.5399,"Sony",2,"40-60"
"3149",78727.44979,20,"2","9","7",465676.862,"Acer",1,"<40"
"3150",93995.89544,34,"1","8","2",463038.2829,"Acer",1,"<40"
"3151",80244.48644,34,"2","13","4",16546.68804,"Acer",1,"<40"
"3152",118296.6509,31,"2","4","1",203091.7598,"Sony",1,"<40"
"3153",147433.961,79,"0","17","8",444499.4798,"Sony",3,"60+"
"3154",142384.7681,38,"4","1","8",174977.0655,"Sony",1,"<40"
"3155",60305.33221,29,"4","3","0",66804.83323,"Acer",1,"<40"
"3156",94607.2834,25,"3","5","8",220426.2775,"Acer",1,"<40"
"3157",99860.75595,68,"2","12","4",56642.85912,"Sony",3,"60+"
"3158",25097.15752,68,"3","13","6",37116.33925,"Sony",3,"60+"
"3159",48448.40381,68,"0","2","6",396494.2099,"Acer",3,"60+"
"3160",40701.11179,60,"3","12","2",395025.4366,"Sony",3,"60+"
"3161",69037.22101,22,"4","15","1",104278.4583,"Acer",1,"<40"
"3162",76648.51783,25,"0","15","0",307266.616,"Acer",1,"<40"
"3163",54213.81954,33,"2","20","4",24591.05713,"Acer",1,"<40"
"3164",23495.75098,77,"4","9","2",214187.8315,"Acer",3,"60+"
"3165",99663.97678,30,"3","7","7",322620.1848,"Sony",1,"<40"
"3166",139815.3895,65,"1","2","1",498848.8296,"Sony",3,"60+"
"3167",133462.1842,52,"0","20","7",445166.1115,"Sony",2,"40-60"
"3168",24874.45617,76,"1","6","2",181398.2554,"Acer",3,"60+"
"3169",34008.35413,75,"1","14","4",301814.7262,"Acer",3,"60+"
"3170",51405.94436,20,"1","20","3",148361.8958,"Sony",1,"<40"
"3171",74286.62381,25,"4","2","3",309608.759,"Acer",1,"<40"
"3172",74029.82903,33,"2","3","5",466465.3019,"Acer",1,"<40"
"3173",25875.21663,68,"3","14","6",104249.4938,"Acer",3,"60+"
"3174",145327.5758,28,"0","4","7",217071.9173,"Sony",1,"<40"
"3175",60723.87848,36,"3","13","6",128995.4082,"Acer",1,"<40"
"3176",65079.6841,46,"3","15","8",281688.1147,"Sony",2,"40-60"
"3177",145920.436,29,"3","2","5",226508.4279,"Sony",1,"<40"
"3178",25087.91218,57,"0","6","7",429874.3821,"Sony",2,"40-60"
"3179",34234.15738,57,"4","1","0",0,"Sony",2,"40-60"
"3180",45366.78335,57,"1","15","6",76876.22197,"Sony",2,"40-60"
"3181",88187.93804,61,"2","10","0",155681.3306,"Sony",3,"60+"
"3182",116061.8018,41,"4","19","0",81249.29719,"Acer",2,"40-60"
"3183",117555.618,77,"4","10","3",378002.3623,"Sony",3,"60+"
"3184",20000,74,"0","15","8",488670.4973,"Sony",3,"60+"
"3185",91458.46326,51,"3","6","8",140062.8254,"Acer",2,"40-60"
"3186",132959.439,42,"3","17","2",227389.5006,"Sony",2,"40-60"
"3187",112599.0623,76,"0","6","5",136719.4089,"Sony",3,"60+"
"3188",38823.94203,71,"2","4","1",68422.59757,"Acer",3,"60+"
"3189",71984.44181,55,"1","4","4",159576.566,"Sony",2,"40-60"
"3190",48577.92992,52,"1","15","5",335543.4814,"Sony",2,"40-60"
"3191",141160.73,31,"0","10","3",386216.4188,"Sony",1,"<40"
"3192",140983.6849,37,"1","3","0",119829.8107,"Sony",1,"<40"
"3193",97742.36859,50,"0","5","7",262306.7886,"Acer",2,"40-60"
"3194",83492.272,33,"4","1","5",480148.9325,"Acer",1,"<40"
"3195",86261.27295,69,"2","11","4",27122.73568,"Sony",3,"60+"
"3196",86511.98435,60,"0","18","6",221140.8975,"Acer",3,"60+"
"3197",125474.2292,54,"0","14","1",250981.7121,"Sony",2,"40-60"
"3198",124021.6554,58,"1","6","7",223766.3322,"Sony",2,"40-60"
"3199",49188.74131,71,"1","15","6",155177.894,"Acer",3,"60+"
"3200",96084.55209,39,"2","19","8",176381.7684,"Acer",1,"<40"
"3201",48812.17381,49,"1","10","0",232589.6902,"Sony",2,"40-60"
"3202",129396.9712,67,"0","17","6",180106.2054,"Sony",3,"60+"
"3203",138884.1514,24,"4","12","1",380508.9912,"Sony",1,"<40"
"3204",20000,27,"2","4","8",424949.1442,"Sony",1,"<40"
"3205",113794.2252,50,"0","9","8",179423.5973,"Acer",2,"40-60"
"3206",99881.35602,77,"2","11","0",181885.4129,"Sony",3,"60+"
"3207",30859.97224,69,"0","11","7",464400.6742,"Acer",3,"60+"
"3208",128474.5346,39,"0","11","5",304716.8158,"Sony",1,"<40"
"3209",108210.107,80,"0","19","2",129663.8009,"Sony",3,"60+"
"3210",75113.05559,34,"4","19","3",308755.759,"Acer",1,"<40"
"3211",103423.4712,47,"1","17","5",95305.60802,"Acer",2,"40-60"
"3212",72901.46632,49,"0","18","5",244615.3655,"Sony",2,"40-60"
"3213",95381.31132,78,"2","11","3",171502.7046,"Sony",3,"60+"
"3214",23665.45734,47,"1","20","0",226991.2713,"Sony",2,"40-60"
"3215",61038.22298,64,"1","8","4",151412.4649,"Acer",3,"60+"
"3216",145831.8124,39,"2","12","3",0,"Sony",1,"<40"
"3217",36756.59271,71,"0","8","7",326455.7941,"Acer",3,"60+"
"3218",47976.75828,27,"2","17","0",473775.1803,"Sony",1,"<40"
"3219",30133.06721,38,"0","16","4",275450.3032,"Sony",1,"<40"
"3220",57823.35802,29,"3","5","8",462958.9169,"Acer",1,"<40"
"3221",82457.10299,56,"2","19","4",9281.649745,"Acer",2,"40-60"
"3222",139824.6238,26,"1","4","2",412237.3977,"Sony",1,"<40"
"3223",43300.56611,25,"1","7","1",203395.4051,"Sony",1,"<40"
"3224",134907.334,24,"0","18","0",325070.7633,"Sony",1,"<40"
